Area_name,STCOU,EDU010187F,EDU010187D,EDU010187N1,EDU010187N2,EDU010188F,EDU010188D,EDU010188N1,EDU010188N2,EDU010189F,EDU010189D,EDU010189N1,EDU010189N2,EDU010190F,EDU010190D,EDU010190N1,EDU010190N2,EDU010191F,EDU010191D,EDU010191N1,EDU010191N2,EDU010192F,EDU010192D,EDU010192N1,EDU010192N2,EDU010193F,EDU010193D,EDU010193N1,EDU010193N2,EDU010194F,EDU010194D,EDU010194N1,EDU010194N2,EDU010195F,EDU010195D,EDU010195N1,EDU010195N2,EDU010196F,EDU010196D,EDU010196N1,EDU010196N2
"Kosciusko, IN",18085,0,13337,0,0,0,13560,0,0,0,13673,0,0,0,13599,0,0,0,13735,0,0,0,13899,0,0,0,14091,0,0,0,14140,0,0,0,14281,0,0,0,14384,0,0
"LaGrange, IN",18087,0,5729,0,0,0,5888,0,0,0,5838,0,0,0,5920,0,0,0,6041,0,0,0,6048,0,0,0,6138,0,0,0,6193,0,0,0,6309,0,0,0,6332,0,0
"Lake, IN",18089,0,89981,0,0,0,90386,0,0,0,89580,0,0,0,89835,0,0,0,90181,0,0,0,88728,0,0,0,87788,0,0,0,87744,0,0,0,86792,0,0,0,85849,0,0
"LaPorte, IN",18091,0,19444,0,0,0,19265,0,0,0,19034,0,0,0,18834,0,0,0,18736,0,0,0,18681,0,0,0,18694,0,0,0,18534,0,0,0,18257,0,0,0,18339,0,0
"Lawrence, IN",18093,0,7823,0,0,0,7832,0,0,0,7745,0,0,0,7778,0,0,0,7678,0,0,0,7615,0,0,0,7539,0,0,0,7498,0,0,0,7483,0,0,0,7593,0,0
"Madison, IN",18095,0,23814,0,0,0,23217,0,0,0,22616,0,0,0,22130,0,0,0,21824,0,0,0,21532,0,0,0,21384,0,0,0,21027,0,0,0,21058,0,0,0,20812,0,0
"Marion, IN",18097,0,122505,0,0,0,124472,0,0,0,122203,0,0,0,121565,0,0,0,122723,0,0,0,121845,0,0,0,122417,0,0,0,123146,0,0,0,123873,0,0,0,124250,0,0
"Marshall, IN",18099,0,7122,0,0,0,7285,0,0,0,7281,0,0,0,7431,0,0,0,7552,0,0,0,7683,0,0,0,7615,0,0,0,7799,0,0,0,7932,0,0,0,7960,0,0
"Martin, IN",18101,0,2044,0,0,0,2007,0,0,0,2007,0,0,0,1973,0,0,0,2000,0,0,0,1933,0,0,0,1974,0,0,0,1942,0,0,0,1964,0,0,0,1963,0,0
"Miami, IN",18103,0,8683,0,0,0,8569,0,0,0,8635,0,0,0,8587,0,0,0,8546,0,0,0,8413,0,0,0,8346,0,0,0,8024,0,0,0,7689,0,0,0,7728,0,0
"Monroe, IN",18105,0,12855,0,0,0,12441,0,0,0,12951,0,0,0,12815,0,0,0,12904,0,0,0,12939,0,0,0,13120,0,0,0,13039,0,0,0,13236,0,0,0,13440,0,0
"Montgomery, IN",18107,0,6253,0,0,0,6215,0,0,0,6180,0,0,0,6084,0,0,0,6102,0,0,0,6048,0,0,0,6167,0,0,0,6229,0,0,0,6238,0,0,0,6407,0,0
"Morgan, IN",18109,0,10993,0,0,0,10840,0,0,0,10623,0,0,0,10547,0,0,0,10539,0,0,0,10548,0,0,0,10627,0,0,0,10927,0,0,0,11025,0,0,0,11149,0,0
"Newton, IN",18111,0,2948,0,0,0,2957,0,0,0,2867,0,0,0,2825,0,0,0,2805,0,0,0,2852,0,0,0,2852,0,0,0,2802,0,0,0,2837,0,0,0,2846,0,0
"Noble, IN",18113,0,7277,0,0,0,7202,0,0,0,7216,0,0,0,7251,0,0,0,7244,0,0,0,7332,0,0,0,7383,0,0,0,7517,0,0,0,7632,0,0,0,7789,0,0
"Ohio, IN",18115,0,986,0,0,0,993,0,0,0,982,0,0,0,994,0,0,0,995,0,0,0,973,0,0,0,1016,0,0,0,1027,0,0,0,1016,0,0,0,1030,0,0
"Orange, IN",18117,0,3506,0,0,0,3595,0,0,0,3574,0,0,0,3525,0,0,0,3459,0,0,0,3474,0,0,0,3441,0,0,0,3473,0,0,0,3452,0,0,0,3493,0,0
"Owen, IN",18119,0,2637,0,0,0,2661,0,0,0,2747,0,0,0,2729,0,0,0,2746,0,0,0,2787,0,0,0,2957,0,0,0,3021,0,0,0,3012,0,0,0,3132,0,0
"Parke, IN",18121,0,2748,0,0,0,2668,0,0,0,2614,0,0,0,2614,0,0,0,2543,0,0,0,2513,0,0,0,2582,0,0,0,2628,0,0,0,2674,0,0,0,2626,0,0
"Perry, IN",18123,0,3758,0,0,0,3672,0,0,0,3650,0,0,0,3639,0,0,0,3654,0,0,0,3621,0,0,0,3615,0,0,0,3527,0,0,0,3513,0,0,0,3490,0,0
"Pike, IN",18125,0,2341,0,0,0,2244,0,0,0,2191,0,0,0,2162,0,0,0,2088,0,0,0,2116,0,0,0,2062,0,0,0,2036,0,0,0,2073,0,0,0,2115,0,0
"Porter, IN",18127,0,24332,0,0,0,24164,0,0,0,24209,0,0,0,24260,0,0,0,24565,0,0,0,24873,0,0,0,25133,0,0,0,25260,0,0,0,25321,0,0,0,25666,0,0
"Posey, IN",18129,0,4682,0,0,0,4689,0,0,0,4671,0,0,0,4596,0,0,0,4650,0,0,0,4685,0,0,0,4709,0,0,0,4770,0,0,0,4843,0,0,0,4880,0,0
"Pulaski, IN",18131,0,2482,0,0,0,2484,0,0,0,2566,0,0,0,2531,0,0,0,2554,0,0,0,2580,0,0,0,2556,0,0,0,2544,0,0,0,2616,0,0,0,2617,0,0
"Putnam, IN",18133,0,5577,0,0,0,5400,0,0,0,5474,0,0,0,5647,0,0,0,5724,0,0,0,6067,0,0,0,6056,0,0,0,6284,0,0,0,6523,0,0,0,6772,0,0
"Randolph, IN",18135,0,5915,0,0,0,5671,0,0,0,5500,0,0,0,5354,0,0,0,5240,0,0,0,5116,0,0,0,5033,0,0,0,5083,0,0,0,5103,0,0,0,5163,0,0
"Ripley, IN",18137,0,5070,0,0,0,4993,0,0,0,4960,0,0,0,4953,0,0,0,5006,0,0,0,4958,0,0,0,5055,0,0,0,5032,0,0,0,5104,0,0,0,5219,0,0
"Rush, IN",18139,0,3169,0,0,0,3046,0,0,0,3086,0,0,0,3024,0,0,0,2925,0,0,0,2889,0,0,0,2926,0,0,0,2894,0,0,0,2909,0,0,0,2881,0,0
"St. Joseph, IN",18141,0,37838,0,0,0,37852,0,0,0,37655,0,0,0,37640,0,0,0,37591,0,0,0,37984,0,0,0,38522,0,0,0,38756,0,0,0,38771,0,0,0,38957,0,0
"Scott, IN",18143,0,4287,0,0,0,4165,0,0,0,4107,0,0,0,4107,0,0,0,4079,0,0,0,4100,0,0,0,4071,0,0,0,4024,0,0,0,4053,0,0,0,4173,0,0
"Shelby, IN",18145,0,7749,0,0,0,7727,0,0,0,7668,0,0,0,7648,0,0,0,7686,0,0,0,7794,0,0,0,7677,0,0,0,7727,0,0,0,7839,0,0,0,7893,0,0
"Spencer, IN",18147,0,3708,0,0,0,3680,0,0,0,3674,0,0,0,3595,0,0,0,3642,0,0,0,3695,0,0,0,3736,0,0,0,3767,0,0,0,3803,0,0,0,3861,0,0
"Starke, IN",18149,0,4368,0,0,0,4322,0,0,0,4323,0,0,0,4264,0,0,0,4304,0,0,0,4354,0,0,0,4418,0,0,0,4421,0,0,0,4459,0,0,0,4483,0,0
"Steuben, IN",18151,0,4247,0,0,0,4244,0,0,0,4323,0,0,0,4408,0,0,0,4470,0,0,0,4482,0,0,0,4511,0,0,0,4667,0,0,0,4752,0,0,0,4854,0,0
"Sullivan, IN",18153,0,3955,0,0,0,3860,0,0,0,3739,0,0,0,3676,0,0,0,3676,0,0,0,3649,0,0,0,3624,0,0,0,3583,0,0,0,3613,0,0,0,3623,0,0
"Switzerland, IN",18155,0,1506,0,0,0,1383,0,0,0,1409,0,0,0,1405,0,0,0,1457,0,0,0,1512,0,0,0,1506,0,0,0,1561,0,0,0,1603,0,0,0,1552,0,0
"Tippecanoe, IN",18157,0,16871,0,0,0,16859,0,0,0,16752,0,0,0,16759,0,0,0,16990,0,0,0,17031,0,0,0,17448,0,0,0,17475,0,0,0,17857,0,0,0,18226,0,0
"Tipton, IN",18159,0,3285,0,0,0,3246,0,0,0,3192,0,0,0,3150,0,0,0,3121,0,0,0,3107,0,0,0,3035,0,0,0,2971,0,0,0,2963,0,0,0,2913,0,0
"Union, IN",18161,0,1522,0,0,0,1630,0,0,0,1560,0,0,0,1563,0,0,0,1511,0,0,0,1512,0,0,0,1486,0,0,0,1496,0,0,0,1473,0,0,0,1618,0,0
"Vanderburgh, IN",18163,0,22717,0,0,0,22727,0,0,0,22772,0,0,0,22832,0,0,0,22918,0,0,0,23392,0,0,0,23627,0,0,0,23826,0,0,0,23679,0,0,0,23713,0,0
"Vermillion, IN",18165,0,3311,0,0,0,3272,0,0,0,3264,0,0,0,3090,0,0,0,3039,0,0,0,2953,0,0,0,2988,0,0,0,3025,0,0,0,3057,0,0,0,2993,0,0
"Vigo, IN",18167,0,17533,0,0,0,17352,0,0,0,17057,0,0,0,16983,0,0,0,16982,0,0,0,17010,0,0,0,17000,0,0,0,16995,0,0,0,16885,0,0,0,16971,0,0
"Wabash, IN",18169,0,6825,0,0,0,6784,0,0,0,6721,0,0,0,6631,0,0,0,6643,0,0,0,6708,0,0,0,6580,0,0,0,6581,0,0,0,6449,0,0,0,6453,0,0
"Warren, IN",18171,0,1401,0,0,0,1371,0,0,0,1361,0,0,0,1311,0,0,0,1287,0,0,0,1286,0,0,0,1275,0,0,0,1310,0,0,0,1296,0,0,0,1306,0,0
"Warrick, IN",18173,0,9224,0,0,0,9229,0,0,0,9151,0,0,0,9011,0,0,0,8898,0,0,0,8844,0,0,0,8856,0,0,0,8842,0,0,0,9013,0,0,0,8971,0,0
"Washington, IN",18175,0,3145,0,0,0,5369,0,0,0,4592,0,0,0,4581,0,0,0,4642,0,0,0,4573,0,0,0,4603,0,0,0,4579,0,0,0,4591,0,0,0,4681,0,0
"Wayne, IN",18177,0,13435,0,0,0,13306,0,0,0,13082,0,0,0,12940,0,0,0,12655,0,0,0,12550,0,0,0,12519,0,0,0,12328,0,0,0,12330,0,0,0,12217,0,0
"Wells, IN",18179,0,5173,0,0,0,5274,0,0,0,5101,0,0,0,5159,0,0,0,5224,0,0,0,5100,0,0,0,5216,0,0,0,5218,0,0,0,5292,0,0,0,5260,0,0
"White, IN",18181,0,5430,0,0,0,5321,0,0,0,5321,0,0,0,5454,0,0,0,5399,0,0,0,5449,0,0,0,5459,0,0,0,5504,0,0,0,5575,0,0,0,5612,0,0
"Whitley, IN",18183,0,4820,0,0,0,4851,0,0,0,4897,0,0,0,4940,0,0,0,4881,0,0,0,4965,0,0,0,5053,0,0,0,5033,0,0,0,4983,0,0,0,5089,0,0
IOWA,19000,0,482051,0,0,0,481275,0,0,0,498513,0,0,0,497146,0,0,0,485172,0,0,0,492695,0,0,0,495283,0,0,0,499396,0,0,0,500414,0,0,0,503870,0,0
"Adair, IA",19001,0,1222,0,0,0,1224,0,0,0,1185,0,0,0,1176,0,0,0,1195,0,0,0,1210,0,0,0,1274,0,0,0,1241,0,0,0,1289,0,0,0,1294,0,0
"Adams, IA",19003,0,792,0,0,0,816,0,0,0,875,0,0,0,792,0,0,0,775,0,0,0,770,0,0,0,734,0,0,0,760,0,0,0,773,0,0,0,765,0,0
"Allamakee, IA",19005,0,2809,0,0,0,2798,0,0,0,2818,0,0,0,2858,0,0,0,2744,0,0,0,2762,0,0,0,2776,0,0,0,2783,0,0,0,2841,0,0,0,2775,0,0
"Appanoose, IA",19007,0,2532,0,0,0,2575,0,0,0,2641,0,0,0,2594,0,0,0,2503,0,0,0,2518,0,0,0,2540,0,0,0,2474,0,0,0,2492,0,0,0,2539,0,0
"Audubon, IA",19009,0,1266,0,0,0,1232,0,0,0,1210,0,0,0,1189,0,0,0,1210,0,0,0,1227,0,0,0,1263,0,0,0,1237,0,0,0,1205,0,0,0,1215,0,0
"Benton, IA",19011,0,4349,0,0,0,4299,0,0,0,4429,0,0,0,4515,0,0,0,4402,0,0,0,4399,0,0,0,4432,0,0,0,4195,0,0,0,4188,0,0,0,4240,0,0
"Black Hawk, IA",19013,0,19116,0,0,0,18914,0,0,0,19795,0,0,0,19910,0,0,0,19412,0,0,0,19376,0,0,0,18915,0,0,0,19160,0,0,0,19272,0,0,0,19025,0,0
"Boone, IA",19015,0,3937,0,0,0,3874,0,0,0,4030,0,0,0,4054,0,0,0,3999,0,0,0,4066,0,0,0,4107,0,0,0,4146,0,0,0,4131,0,0,0,4221,0,0
"Bremer, IA",19017,0,5857,0,0,0,5727,0,0,0,5821,0,0,0,5889,0,0,0,5596,0,0,0,5748,0,0,0,5826,0,0,0,5855,0,0,0,5870,0,0,0,5866,0,0
"Buchanan, IA",19019,0,3252,0,0,0,3289,0,0,0,3499,0,0,0,3578,0,0,0,3481,0,0,0,3405,0,0,0,3496,0,0,0,3457,0,0,0,3481,0,0,0,3482,0,0
"Buena Vista, IA",19021,0,3222,0,0,0,3071,0,0,0,3173,0,0,0,3196,0,0,0,3333,0,0,0,3486,0,0,0,3457,0,0,0,3932,0,0,0,3928,0,0,0,3922,0,0
"Butler, IA",19023,0,2780,0,0,0,2796,0,0,0,2890,0,0,0,2797,0,0,0,2771,0,0,0,2800,0,0,0,2747,0,0,0,2718,0,0,0,2756,0,0,0,2541,0,0
"Calhoun, IA",19025,0,2530,0,0,0,2496,0,0,0,2391,0,0,0,2561,0,0,0,2558,0,0,0,2634,0,0,0,2636,0,0,0,2785,0,0,0,2792,0,0,0,2681,0,0
"Carroll, IA",19027,0,2666,0,0,0,2700,0,0,0,2975,0,0,0,3047,0,0,0,3084,0,0,0,3194,0,0,0,3309,0,0,0,3329,0,0,0,3269,0,0,0,3247,0,0
"Cass, IA",19029,0,3208,0,0,0,3227,0,0,0,3264,0,0,0,3347,0,0,0,3249,0,0,0,3271,0,0,0,3204,0,0,0,3199,0,0,0,3254,0,0,0,3247,0,0
"Cedar, IA",19031,0,3525,0,0,0,3537,0,0,0,3681,0,0,0,3676,0,0,0,3689,0,0,0,3701,0,0,0,3687,0,0,0,3675,0,0,0,3650,0,0,0,3727,0,0
"Cerro Gordo, IA",19033,0,7364,0,0,0,7486,0,0,0,7670,0,0,0,7700,0,0,0,7360,0,0,0,7406,0,0,0,7389,0,0,0,7389,0,0,0,7464,0,0,0,7477,0,0
"Cherokee, IA",19035,0,2866,0,0,0,2937,0,0,0,2996,0,0,0,2856,0,0,0,2830,0,0,0,2813,0,0,0,2819,0,0,0,3095,0,0,0,2839,0,0,0,2798,0,0
"Chickasaw, IA",19037,0,2485,0,0,0,2428,0,0,0,2415,0,0,0,2372,0,0,0,2367,0,0,0,2344,0,0,0,2346,0,0,0,2352,0,0,0,2364,0,0,0,2414,0,0
"Clarke, IA",19039,0,1666,0,0,0,1740,0,0,0,1717,0,0,0,1654,0,0,0,1732,0,0,0,1748,0,0,0,1756,0,0,0,1723,0,0,0,1763,0,0,0,1820,0,0
"Clay, IA",19041,0,3267,0,0,0,3272,0,0,0,3513,0,0,0,3440,0,0,0,3440,0,0,0,3503,0,0,0,3519,0,0,0,3132,0,0,0,3115,0,0,0,3107,0,0
"Clayton, IA",19043,0,3764,0,0,0,3799,0,0,0,3924,0,0,0,3884,0,0,0,3789,0,0,0,3779,0,0,0,3748,0,0,0,3742,0,0,0,3760,0,0,0,3765,0,0
"Clinton, IA",19045,0,9659,0,0,0,9416,0,0,0,9778,0,0,0,9790,0,0,0,9353,0,0,0,9456,0,0,0,9396,0,0,0,9329,0,0,0,9317,0,0,0,9146,0,0
"Crawford, IA",19047,0,3586,0,0,0,3499,0,0,0,3514,0,0,0,3359,0,0,0,3253,0,0,0,3259,0,0,0,2975,0,0,0,2951,0,0,0,2777,0,0,0,2678,0,0
"Dallas, IA",19049,0,6305,0,0,0,6365,0,0,0,6533,0,0,0,6572,0,0,0,6665,0,0,0,6794,0,0,0,6905,0,0,0,7103,0,0,0,7300,0,0,0,7680,0,0
"Davis, IA",19051,0,1483,0,0,0,1447,0,0,0,1493,0,0,0,1429,0,0,0,1415,0,0,0,1432,0,0,0,1417,0,0,0,1398,0,0,0,1367,0,0,0,1330,0,0
"Decatur, IA",19053,0,1556,0,0,0,1561,0,0,0,1526,0,0,0,1529,0,0,0,1480,0,0,0,1481,0,0,0,1475,0,0,0,1361,0,0,0,1468,0,0,0,1397,0,0
"Delaware, IA",19055,0,3416,0,0,0,3440,0,0,0,3590,0,0,0,3571,0,0,0,3586,0,0,0,3623,0,0,0,3690,0,0,0,3764,0,0,0,3765,0,0,0,3821,0,0
"Des Moines, IA",19057,0,7903,0,0,0,7876,0,0,0,8293,0,0,0,8183,0,0,0,7800,0,0,0,7772,0,0,0,7731,0,0,0,7695,0,0,0,7664,0,0,0,7544,0,0
"Dickinson, IA",19059,0,2772,0,0,0,2759,0,0,0,2812,0,0,0,2894,0,0,0,2816,0,0,0,2796,0,0,0,2817,0,0,0,2778,0,0,0,2874,0,0,0,2875,0,0
"Dubuque, IA",19061,0,13239,0,0,0,12888,0,0,0,13075,0,0,0,12871,0,0,0,11950,0,0,0,11955,0,0,0,12130,0,0,0,12455,0,0,0,12447,0,0,0,12675,0,0
"Emmet, IA",19063,0,2303,0,0,0,2314,0,0,0,2384,0,0,0,2392,0,0,0,2285,0,0,0,2283,0,0,0,2259,0,0,0,2268,0,0,0,2258,0,0,0,2234,0,0
"Fayette, IA",19065,0,4531,0,0,0,4475,0,0,0,4623,0,0,0,4573,0,0,0,4468,0,0,0,4462,0,0,0,4495,0,0,0,4482,0,0,0,4527,0,0,0,4471,0,0
"Floyd, IA",19067,0,3266,0,0,0,3247,0,0,0,3417,0,0,0,3322,0,0,0,3183,0,0,0,3239,0,0,0,3245,0,0,0,3191,0,0,0,3212,0,0,0,3128,0,0
"Franklin, IA",19069,0,1808,0,0,0,1733,0,0,0,1799,0,0,0,1903,0,0,0,1985,0,0,0,2003,0,0,0,2029,0,0,0,1920,0,0,0,1983,0,0,0,2105,0,0
"Fremont, IA",19071,0,1745,0,0,0,1724,0,0,0,1737,0,0,0,1723,0,0,0,1689,0,0,0,1717,0,0,0,1704,0,0,0,1714,0,0,0,1691,0,0,0,1686,0,0
"Greene, IA",19073,0,1940,0,0,0,1845,0,0,0,1969,0,0,0,1946,0,0,0,1909,0,0,0,2059,0,0,0,2008,0,0,0,2024,0,0,0,2045,0,0,0,2060,0,0
"Grundy, IA",19075,0,2388,0,0,0,2341,0,0,0,2329,0,0,0,2285,0,0,0,2224,0,0,0,2265,0,0,0,2744,0,0,0,2727,0,0,0,2747,0,0,0,2752,0,0
"Guthrie, IA",19077,0,2585,0,0,0,2590,0,0,0,2471,0,0,0,2483,0,0,0,2490,0,0,0,2470,0,0,0,2423,0,0,0,2446,0,0,0,2366,0,0,0,2344,0,0
"Hamilton, IA",19079,0,3065,0,0,0,3088,0,0,0,3233,0,0,0,3438,0,0,0,3112,0,0,0,3157,0,0,0,3120,0,0,0,3120,0,0,0,3123,0,0,0,3142,0,0
"Hancock, IA",19081,0,2381,0,0,0,2397,0,0,0,2423,0,0,0,2369,0,0,0,2403,0,0,0,2432,0,0,0,2378,0,0,0,2362,0,0,0,2151,0,0,0,2073,0,0
"Hardin, IA",19083,0,4301,0,0,0,3805,0,0,0,4311,0,0,0,4287,0,0,0,4175,0,0,0,4027,0,0,0,3708,0,0,0,3907,0,0,0,3916,0,0,0,3881,0,0
"Harrison, IA",19085,0,3051,0,0,0,3100,0,0,0,3190,0,0,0,2984,0,0,0,3028,0,0,0,3041,0,0,0,3069,0,0,0,3023,0,0,0,3347,0,0,0,3371,0,0
"Henry, IA",19087,0,3688,0,0,0,3664,0,0,0,3747,0,0,0,3898,0,0,0,3864,0,0,0,3957,0,0,0,4001,0,0,0,3950,0,0,0,3993,0,0,0,3872,0,0
"Howard, IA",19089,0,2080,0,0,0,2045,0,0,0,2111,0,0,0,2110,0,0,0,2119,0,0,0,2143,0,0,0,2168,0,0,0,2191,0,0,0,2286,0,0,0,2246,0,0
"Humboldt, IA",19091,0,1898,0,0,0,1927,0,0,0,1898,0,0,0,1908,0,0,0,1912,0,0,0,1951,0,0,0,1916,0,0,0,1948,0,0,0,1942,0,0,0,1934,0,0
"Ida, IA",19093,0,1495,0,0,0,1549,0,0,0,1574,0,0,0,1586,0,0,0,1587,0,0,0,1593,0,0,0,1645,0,0,0,1751,0,0,0,1635,0,0,0,1595,0,0
"Iowa, IA",19095,0,2658,0,0,0,2619,0,0,0,2663,0,0,0,2700,0,0,0,2846,0,0,0,2941,0,0,0,3008,0,0,0,3029,0,0,0,3129,0,0,0,2759,0,0
"Jackson, IA",19097,0,3755,0,0,0,3771,0,0,0,3803,0,0,0,3750,0,0,0,3639,0,0,0,3692,0,0,0,3740,0,0,0,3752,0,0,0,3700,0,0,0,3720,0,0
"Jasper, IA",19099,0,6428,0,0,0,6479,0,0,0,6716,0,0,0,6583,0,0,0,6382,0,0,0,6524,0,0,0,6465,0,0,0,6608,0,0,0,6378,0,0,0,6448,0,0
"Jefferson, IA",19101,0,2044,0,0,0,2017,0,0,0,2125,0,0,0,2108,0,0,0,1990,0,0,0,2121,0,0,0,2032,0,0,0,2023,0,0,0,2036,0,0,0,2149,0,0
"Johnson, IA",19103,0,10420,0,0,0,10587,0,0,0,11676,0,0,0,11261,0,0,0,11113,0,0,0,11484,0,0,0,11730,0,0,0,11991,0,0,0,12171,0,0,0,12924,0,0
"Jones, IA",19105,0,3433,0,0,0,3438,0,0,0,3475,0,0,0,3555,0,0,0,3342,0,0,0,3392,0,0,0,3432,0,0,0,3616,0,0,0,3747,0,0,0,3698,0,0
"Keokuk, IA",19107,0,2404,0,0,0,2431,0,0,0,2458,0,0,0,2474,0,0,0,2457,0,0,0,2473,0,0,0,2449,0,0,0,2465,0,0,0,2502,0,0,0,2553,0,0
"Kossuth, IA",19109,0,2591,0,0,0,2491,0,0,0,2641,0,0,0,2728,0,0,0,2719,0,0,0,2700,0,0,0,2699,0,0,0,2740,0,0,0,2722,0,0,0,2724,0,0
"Lee, IA",19111,0,6594,0,0,0,6599,0,0,0,6691,0,0,0,6672,0,0,0,6422,0,0,0,6580,0,0,0,6597,0,0,0,6619,0,0,0,6612,0,0,0,6520,0,0
"Linn, IA",19113,0,29107,0,0,0,28941,0,0,0,30286,0,0,0,29958,0,0,0,28503,0,0,0,29048,0,0,0,29694,0,0,0,30162,0,0,0,30902,0,0,0,31278,0,0
"Louisa, IA",19115,0,2839,0,0,0,2843,0,0,0,2890,0,0,0,2905,0,0,0,2809,0,0,0,2750,0,0,0,2856,0,0,0,2863,0,0,0,2919,0,0,0,3030,0,0
"Lucas, IA",19117,0,1654,0,0,0,1663,0,0,0,1599,0,0,0,1624,0,0,0,1587,0,0,0,1594,0,0,0,1595,0,0,0,1637,0,0,0,1605,0,0,0,1581,0,0
"Lyon, IA",19119,0,2288,0,0,0,2323,0,0,0,2317,0,0,0,2296,0,0,0,2268,0,0,0,2281,0,0,0,2265,0,0,0,2296,0,0,0,2331,0,0,0,2283,0,0
"Madison, IA",19121,0,2843,0,0,0,2846,0,0,0,2950,0,0,0,2970,0,0,0,2820,0,0,0,2856,0,0,0,2856,0,0,0,2808,0,0,0,2848,0,0,0,2867,0,0
"Mahaska, IA",19123,0,3268,0,0,0,3236,0,0,0,3357,0,0,0,3370,0,0,0,3306,0,0,0,3297,0,0,0,3389,0,0,0,3352,0,0,0,3396,0,0,0,3318,0,0
"Marion, IA",19125,0,5284,0,0,0,5326,0,0,0,5503,0,0,0,5430,0,0,0,5440,0,0,0,5490,0,0,0,5486,0,0,0,5476,0,0,0,5629,0,0,0,5717,0,0
"Marshall, IA",19127,0,6977,0,0,0,7002,0,0,0,7248,0,0,0,7207,0,0,0,6716,0,0,0,6776,0,0,0,6506,0,0,0,6428,0,0,0,6530,0,0,0,6638,0,0
"Mills, IA",19129,0,2547,0,0,0,2647,0,0,0,2855,0,0,0,2641,0,0,0,2636,0,0,0,2604,0,0,0,2674,0,0,0,2693,0,0,0,2617,0,0,0,2701,0,0
"Mitchell, IA",19131,0,1811,0,0,0,1843,0,0,0,1874,0,0,0,1841,0,0,0,1830,0,0,0,1832,0,0,0,1860,0,0,0,1891,0,0,0,1899,0,0,0,1902,0,0
"Monona, IA",19133,0,1852,0,0,0,1853,0,0,0,1890,0,0,0,1883,0,0,0,1841,0,0,0,1878,0,0,0,1849,0,0,0,1862,0,0,0,1808,0,0,0,1831,0,0
"Monroe, IA",19135,0,1376,0,0,0,1372,0,0,0,1393,0,0,0,1417,0,0,0,1363,0,0,0,1382,0,0,0,1409,0,0,0,1369,0,0,0,1386,0,0,0,1375,0,0
"Montgomery, IA",19137,0,2226,0,0,0,2189,0,0,0,2329,0,0,0,2239,0,0,0,2177,0,0,0,2225,0,0,0,2141,0,0,0,2148,0,0,0,2133,0,0,0,2137,0,0
"Muscatine, IA",19139,0,7622,0,0,0,7593,0,0,0,7837,0,0,0,8068,0,0,0,7704,0,0,0,7901,0,0,0,7928,0,0,0,7819,0,0,0,7911,0,0,0,7759,0,0
"O'Brien, IA",19141,0,2812,0,0,0,2823,0,0,0,2919,0,0,0,2964,0,0,0,2948,0,0,0,2939,0,0,0,2977,0,0,0,2977,0,0,0,3022,0,0,0,3060,0,0
"Osceola, IA",19143,0,951,0,0,0,961,0,0,0,985,0,0,0,983,0,0,0,955,0,0,0,986,0,0,0,1019,0,0,0,995,0,0,0,1042,0,0,0,1046,0,0
"Page, IA",19145,0,3150,0,0,0,3204,0,0,0,3242,0,0,0,3317,0,0,0,3222,0,0,0,3205,0,0,0,3145,0,0,0,3131,0,0,0,3113,0,0,0,3055,0,0
"Palo Alto, IA",19147,0,2015,0,0,0,2120,0,0,0,2179,0,0,0,2113,0,0,0,2059,0,0,0,2088,0,0,0,2090,0,0,0,2105,0,0,0,2071,0,0,0,2050,0,0
"Plymouth, IA",19149,0,3949,0,0,0,4063,0,0,0,4178,0,0,0,4157,0,0,0,4195,0,0,0,4348,0,0,0,4407,0,0,0,4465,0,0,0,4472,0,0,0,4598,0,0
"Pocahontas, IA",19151,0,1683,0,0,0,1666,0,0,0,1714,0,0,0,1742,0,0,0,1810,0,0,0,1673,0,0,0,1678,0,0,0,1356,0,0,0,1389,0,0,0,1443,0,0
"Polk, IA",19153,0,51294,0,0,0,51527,0,0,0,53819,0,0,0,53323,0,0,0,54032,0,0,0,55507,0,0,0,56154,0,0,0,57431,0,0,0,57404,0,0,0,59747,0,0
"Pottawattamie, IA",19155,0,16127,0,0,0,16065,0,0,0,16676,0,0,0,16761,0,0,0,16240,0,0,0,16641,0,0,0,16507,0,0,0,16579,0,0,0,16530,0,0,0,16954,0,0
"Poweshiek, IA",19157,0,3103,0,0,0,3173,0,0,0,3307,0,0,0,3183,0,0,0,3031,0,0,0,3120,0,0,0,3116,0,0,0,3169,0,0,0,3213,0,0,0,3280,0,0
"Ringgold, IA",19159,0,983,0,0,0,1015,0,0,0,1118,0,0,0,1143,0,0,0,1027,0,0,0,1057,0,0,0,1030,0,0,0,1049,0,0,0,1079,0,0,0,1036,0,0
"Sac, IA",19161,0,2373,0,0,0,2424,0,0,0,2459,0,0,0,2553,0,0,0,2490,0,0,0,2456,0,0,0,2427,0,0,0,2394,0,0,0,2444,0,0,0,2398,0,0
"Scott, IA",19163,0,28480,0,0,0,28227,0,0,0,29156,0,0,0,29416,0,0,0,27967,0,0,0,28623,0,0,0,28726,0,0,0,29838,0,0,0,28362,0,0,0,28363,0,0
"Shelby, IA",19165,0,2379,0,0,0,2332,0,0,0,2408,0,0,0,2432,0,0,0,2428,0,0,0,2538,0,0,0,2658,0,0,0,2784,0,0,0,2765,0,0,0,2813,0,0
